"","PCs","Accuracy","Sensitivity","Specificity","MRD_best_cut","P_value","adj_P_value_BH","adj_P_value_bonferroni"
"754","1, 5, 6, 9",18,10,8,0.00186837424735634,0.0075187969924812,0.00913507045523548,1
"755","1, 2, 7, 8, 9",18,10,8,0.00182898204418152,0.0075187969924812,0.00913507045523548,1
"756","4, 7, 8",18,10,8,0.00182029181323851,0.0075187969924812,0.00913507045523548,1
"757","2, 6, 8, 9",18,10,8,0.00172528540586538,0.0075187969924812,0.00913507045523548,1
"758","1, 2, 3",18,10,8,0.00168974186293144,0.0075187969924812,0.00913507045523548,1
"759","4, 5, 7, 8, 9",18,10,8,0.001631030160479,0.0075187969924812,0.00913507045523548,1
"760","1, 2, 3, 6, 9",18,10,8,0.00152494883327079,0.0075187969924812,0.00913507045523548,1
"761","2, 6, 7, 8",18,10,8,0.00139721781065763,0.0075187969924812,0.00913507045523548,1
"762","4, 6, 8, 9",18,10,8,0.00136383504302896,0.0075187969924812,0.00913507045523548,1
"763","4, 6, 7, 8",18,10,8,0.00130375603995502,0.0075187969924812,0.00913507045523548,1
"764","1, 4, 6, 7",18,10,8,0.00129360178889905,0.0075187969924812,0.00913507045523548,1
"765","1, 6, 9, 10",18,10,8,0.00118054969268866,0.0075187969924812,0.00913507045523548,1
"766","3, 5, 7",18,10,8,0.00117781970580133,0.0075187969924812,0.00913507045523548,1
"767","1, 2, 6, 9",18,10,8,0.00100973718230887,0.0075187969924812,0.00913507045523548,1
"768","1, 4, 5, 8",18,10,8,0.000963607200976446,0.0075187969924812,0.00913507045523548,1
"769","1, 3, 4, 6, 7",18,10,8,0.000862584303844414,0.0075187969924812,0.00913507045523548,1
"770","2, 5, 6, 9",18,10,8,0.000812791100935607,0.0075187969924812,0.00913507045523548,1
"771","1, 6, 9",18,10,8,0.000785124942795271,0.0075187969924812,0.00913507045523548,1
"772","1, 5, 6, 8, 9",18,10,8,0.000781506381681833,0.0075187969924812,0.00913507045523548,1
"773","2, 4, 5, 8",18,10,8,0.000726488266080169,0.0075187969924812,0.00913507045523548,1
"774","1, 9",18,10,8,0.000702787014062239,0.0075187969924812,0.00913507045523548,1
"775","1, 6, 8, 9",18,10,8,0.000685027823494905,0.0075187969924812,0.00913507045523548,1
"776","1, 2, 4, 6, 7",18,10,8,0.000640887537715431,0.0075187969924812,0.00913507045523548,1
"777","1, 5, 8, 9",18,10,8,0.00060140488226134,0.0075187969924812,0.00913507045523548,1
"778","3, 4, 6, 7",18,10,8,0.000598549449301239,0.0075187969924812,0.00913507045523548,1
"779","2, 4, 6, 7",18,10,8,0.000557116145397971,0.0075187969924812,0.00913507045523548,1
"780","2, 3, 5",18,10,8,0.000478084022717715,0.0075187969924812,0.00913507045523548,1
"781","2, 3, 4, 6, 7",18,10,8,0.000475328933732418,0.0075187969924812,0.00913507045523548,1
"782","1, 6, 7, 8",18,10,8,0.000379104892780834,0.0075187969924812,0.00913507045523548,1
"783","3, 5",18,10,8,0.00036888080509651,0.0075187969924812,0.00913507045523548,1
"784","1, 2, 7, 9, 10",18,10,8,0.000360068091864719,0.0075187969924812,0.00913507045523548,1
"785","1, 2, 3, 4, 6, 7",18,10,8,0.000343908264829502,0.0075187969924812,0.00913507045523548,1
"786","1, 2, 3, 4, 5, 8",18,10,8,0.000335124154314116,0.0075187969924812,0.00913507045523548,1
"787","1, 3, 6",18,10,8,0.000279519159166497,0.0075187969924812,0.00913507045523548,1
"788","2, 6",18,10,8,0.000275528617431268,0.0075187969924812,0.00913507045523548,1
"789","1, 2, 4, 6",18,10,8,0.000243851769955481,0.0075187969924812,0.00913507045523548,1
"790","1, 2, 3, 5, 6",18,10,8,0.000219767839382521,0.0075187969924812,0.00913507045523548,1
"791","3, 8, 10",18,9,9,0.00687164080852105,0.00892219235872488,0.0104912675666386,1
"792","3, 8, 9, 10",18,9,9,0.00399898306135824,0.00892219235872488,0.0104912675666386,1
"793","3, 7, 8, 10",18,9,9,0.00309000203602859,0.00892219235872488,0.0104912675666386,1
"794","2, 6, 8, 9, 10",18,9,9,0.00218148335022639,0.00892219235872488,0.0104912675666386,1
"795","2, 7, 8, 10",18,9,9,0.00188618175623611,0.00892219235872488,0.0104912675666386,1
"796","2, 7, 8, 9, 10",18,9,9,0.00182578045356264,0.00892219235872488,0.0104912675666386,1
"797","3, 7, 9, 10",18,9,9,0.00136428378101958,0.00892219235872488,0.0104912675666386,1
"798","2, 6, 7, 8, 9, 10",18,9,9,0.00124456998439841,0.00892219235872488,0.0104912675666386,1
"799","2, 3, 4, 6, 8",18,9,9,0.00122623902871063,0.00892219235872488,0.0104912675666386,1
"800","1, 6, 7, 8, 9, 10",18,9,9,0.00113583561464585,0.00892219235872488,0.0104912675666386,1
"801","1, 3, 4, 7, 10",18,9,9,0.00108895570547432,0.00892219235872488,0.0104912675666386,1
"802","3, 4, 5, 6, 8",18,9,9,0.00105480276234016,0.00892219235872488,0.0104912675666386,1
"803","1, 2, 3, 4, 6, 8",18,9,9,0.00099707091166519,0.00892219235872488,0.0104912675666386,1
"804","1, 6, 7, 9, 10",18,9,9,0.000882036318040003,0.00892219235872488,0.0104912675666386,1
"805","2, 3, 4, 5, 6, 8",18,9,9,0.000687614773486125,0.00892219235872488,0.0104912675666386,1
"806","3, 7, 8, 9, 10",18,9,9,0.000633845419533687,0.00892219235872488,0.0104912675666386,1
"807","1, 7, 10",18,9,9,0.000564343322271406,0.00892219235872488,0.0104912675666386,1
"808","2, 6, 7, 9, 10",18,9,9,0.000561564184238438,0.00892219235872488,0.0104912675666386,1
"809","1, 2, 3, 4, 7, 10",18,9,9,0.000546497521793313,0.00892219235872488,0.0104912675666386,1
"810","1, 4, 5, 6",18,9,9,0.000462830466746555,0.00892219235872488,0.0104912675666386,1
"811","1, 2, 7, 10",18,9,9,0.000459183300983743,0.00892219235872488,0.0104912675666386,1
"812","1, 3, 4, 5, 6",18,9,9,0.000449277178840499,0.00892219235872488,0.0104912675666386,1
"813","1, 6, 8, 9, 10",18,9,9,0.000391929545941101,0.00892219235872488,0.0104912675666386,1
"814","1, 2, 4, 5, 8",18,9,9,0.000312133801347203,0.00892219235872488,0.0104912675666386,1
"815","4, 5, 6, 8",18,9,9,0.000267581589929591,0.00892219235872488,0.0104912675666386,1
"816","1, 2, 4, 6, 8",18,9,9,0.000205163747431923,0.00892219235872488,0.0104912675666386,1
"817","2, 3, 7, 10",18,9,9,4.77465853892835e-05,0.00892219235872488,0.0104912675666386,1
"818","1, 7, 9, 10",18,9,9,0,0.00892219235872488,0.0104912675666386,1
"819","3, 5, 6, 7, 8, 10",18,8,10,0.00279791491605769,0.00751879699248121,0.00913507045523548,1
"820","3, 5, 7, 9, 10",18,8,10,0.00262530429542315,0.00751879699248121,0.00913507045523548,1
"821","1, 3, 4, 8",18,8,10,0.00228321650904619,0.00751879699248121,0.00913507045523548,1
"822","4, 5, 6, 7",18,8,10,0.00192529819072292,0.00751879699248121,0.00913507045523548,1
"823","4, 6, 8, 9, 10",18,8,10,0.00191821247398498,0.00751879699248121,0.00913507045523548,1
"824","3, 6, 7, 10",18,8,10,0.00177875421238953,0.00751879699248121,0.00913507045523548,1
"825","2, 3, 4, 8",18,8,10,0.00175235675110298,0.00751879699248121,0.00913507045523548,1
"826","3, 5, 7, 8",18,8,10,0.0017082155718358,0.00751879699248121,0.00913507045523548,1
"827","2, 4, 8",18,8,10,0.00144798634391025,0.00751879699248121,0.00913507045523548,1
"828","1, 2, 3, 4, 8",18,8,10,0.0014247785900372,0.00751879699248121,0.00913507045523548,1
"829","3, 5, 6, 7, 10",18,8,10,0.00127162498278815,0.00751879699248121,0.00913507045523548,1
"830","3, 4, 8",18,8,10,0.00104160042431069,0.00751879699248121,0.00913507045523548,1
"831","1, 2, 4, 7",18,8,10,0.00102530008828836,0.00751879699248121,0.00913507045523548,1
"832","4, 8",18,8,10,0.000961792566382902,0.00751879699248121,0.00913507045523548,1
"833","1, 2, 3, 6, 8",18,8,10,0.000947943915185691,0.00751879699248121,0.00913507045523548,1
"834","1, 4, 8",18,8,10,0.00086075619982366,0.00751879699248121,0.00913507045523548,1
"835","2, 3, 4, 7, 10",18,8,10,0.000783284549082965,0.00751879699248121,0.00913507045523548,1
"836","1, 2, 6, 8",18,8,10,0.000709300770501556,0.00751879699248121,0.00913507045523548,1
"837","4, 6, 7",18,8,10,0.000692220651693647,0.00751879699248121,0.00913507045523548,1
"838","4, 7",18,8,10,0.000690621460669623,0.00751879699248121,0.00913507045523548,1
"839","4, 5, 6, 7, 8, 9, 10",18,8,10,0.000640257547164978,0.00751879699248121,0.00913507045523548,1
"840","2, 3, 6, 8",18,8,10,0.000633670140700425,0.00751879699248121,0.00913507045523548,1
"841","2, 6, 8",18,8,10,0.000609147993718672,0.00751879699248121,0.00913507045523548,1
"842","4, 5, 6, 8, 9, 10",18,8,10,0.000474037784876206,0.00751879699248121,0.00913507045523548,1
"843","2, 4, 7",18,8,10,0.000432847563102596,0.00751879699248121,0.00913507045523548,1
"844","2, 6, 7",18,8,10,0.000401821011968683,0.00751879699248121,0.00913507045523548,1
"845","3, 4, 7, 10",18,8,10,0.000391146859421508,0.00751879699248121,0.00913507045523548,1
"846","1, 2, 4, 8",18,8,10,0.000326891440327097,0.00751879699248121,0.00913507045523548,1
"847","1, 8, 9",18,8,10,0.000256131539977821,0.00751879699248121,0.00913507045523548,1
"848","4, 6, 7, 8, 9, 10",18,8,10,0.000233604920802891,0.00751879699248121,0.00913507045523548,1
"849","2, 7, 10",18,8,10,0.000226694425403599,0.00751879699248121,0.00913507045523548,1
"850","2, 8",18,8,10,0.000223620810368459,0.00751879699248121,0.00913507045523548,1
"851","2, 8, 9",18,8,10,0.000215558396068358,0.00751879699248121,0.00913507045523548,1
"852","1, 3, 6, 8",18,8,10,0.000130404759751287,0.00751879699248121,0.00913507045523548,1
"853","1, 2, 3, 4",18,8,10,7.84314385248591e-06,0.00751879699248121,0.00913507045523548,1
"854","1, 3, 8",18,8,10,0,0.00751879699248121,0.00913507045523548,1
"855","1, 4",18,8,10,-0.00246436651344037,0.00751879699248121,0.00913507045523548,1
"856","3, 5, 6, 7, 8, 9, 10",18,7,11,0.00298864595814495,0.00386996904024769,0.00598032980086614,1
"857","3, 5, 6, 7, 8",18,7,11,0.00204757312835577,0.00386996904024769,0.00598032980086614,1
"858","3, 5, 6, 7, 8, 9",18,7,11,0.00196951168715365,0.00386996904024769,0.00598032980086614,1
"859","3, 6, 7, 8, 9, 10",18,7,11,0.00190172993978731,0.00386996904024769,0.00598032980086614,1
"860","4, 7, 8, 9",18,7,11,0.00174773445317478,0.00386996904024769,0.00598032980086614,1
"861","3, 6, 7, 8",18,7,11,0.00171411670910854,0.00386996904024769,0.00598032980086614,1
"862","3, 5, 6, 7, 9, 10",18,7,11,0.00165002572995866,0.00386996904024769,0.00598032980086614,1
"863","3, 6, 7, 8, 9",18,7,11,0.00148383902027073,0.00386996904024769,0.00598032980086614,1
"864","3, 6, 7, 9, 10",18,7,11,0.00137870166845024,0.00386996904024769,0.00598032980086614,1
"865","3, 5, 7, 8, 9",18,7,11,0.000716317656750029,0.00386996904024769,0.00598032980086614,1
"866","1, 3, 4, 7",18,7,11,0.00061907848097712,0.00386996904024769,0.00598032980086614,1
"867","1, 2, 3, 4, 7",18,7,11,0.000577671452666821,0.00386996904024769,0.00598032980086614,1
"868","2, 5, 6, 8",18,7,11,0.000478295154968915,0.00386996904024769,0.00598032980086614,1
"869","4, 6, 7, 9, 10",18,7,11,0.000377097646911826,0.00386996904024769,0.00598032980086614,1
"870","3, 5, 6, 8",18,7,11,5.83012311880637e-05,0.00386996904024769,0.00598032980086614,1
"871","1, 2, 3, 4, 5, 6",17,11,6,0.0273516905350139,0.0123839009287926,0.0142505406638412,1
"872","2, 3, 5, 6",17,11,6,0.0205997294061021,0.0123839009287926,0.0142505406638412,1
"873","1, 3, 5, 6",17,11,6,0.0162198728435836,0.0123839009287926,0.0142505406638412,1
"874","1, 3, 5",17,11,6,0.0123584942611274,0.0123839009287926,0.0142505406638412,1
"875","1, 2, 3, 5",17,11,6,0.0120421371858717,0.0123839009287926,0.0142505406638412,1
"876","1, 2, 5",17,11,6,0.0105164860268716,0.0123839009287926,0.0142505406638412,1
"877","1, 2, 3, 5, 6, 8",17,11,6,0.0069722198693614,0.0123839009287926,0.0142505406638412,1
"878","1, 2, 4, 5, 6",17,11,6,0.0067650123155829,0.0123839009287926,0.0142505406638412,1
"879","2, 5",17,11,6,0.00481771272685272,0.0123839009287926,0.0142505406638412,1
"880","1, 5",17,11,6,0.00425221531162621,0.0123839009287926,0.0142505406638412,1
"881","3",17,11,6,0.00247776490063908,0.0123839009287926,0.0142505406638412,1
"882","2, 3",17,11,6,0.00160422038827361,0.0123839009287926,0.0142505406638412,1
"883","1, 2, 3, 6, 7",17,11,6,0.00142473328072668,0.0123839009287926,0.0142505406638412,1
"884","5, 10",17,11,6,0.0012417479394324,0.0123839009287926,0.0142505406638412,1
"885","1, 3, 6, 7",17,11,6,0.00122138524487635,0.0123839009287926,0.0142505406638412,1
"886","1, 3, 5, 8",17,11,6,0.00120611875947747,0.0123839009287926,0.0142505406638412,1
"887","1, 3",17,11,6,0.00115094573402895,0.0123839009287926,0.0142505406638412,1
"888","1, 2, 3, 5, 8",17,11,6,0.00112237567399549,0.0123839009287926,0.0142505406638412,1
"889","2, 3, 6, 7",17,11,6,0.000857318301749628,0.0123839009287926,0.0142505406638412,1
"890","2, 3, 5, 8",17,10,7,0.0213210774245052,0.0237358101135191,0.0256406903338226,1
"891","1, 3, 5, 6, 8",17,10,7,0.0210677023959416,0.0237358101135191,0.0256406903338226,1
"892","2, 3, 5, 6, 8",17,10,7,0.0199301102620232,0.0237358101135191,0.0256406903338226,1
"893","1, 2, 4, 5, 6, 8",17,10,7,0.0198158270398681,0.0237358101135191,0.0256406903338226,1
"894","1, 4, 5, 6, 8",17,10,7,0.01769608021542,0.0237358101135191,0.0256406903338226,1
"895","2, 7, 8, 9",17,10,7,0.0144153603562065,0.0237358101135191,0.0256406903338226,1
"896","1, 7, 8, 9",17,10,7,0.0139946516205106,0.0237358101135191,0.0256406903338226,1
"897","2, 4, 5, 6, 8",17,10,7,0.0130344821615828,0.0237358101135191,0.0256406903338226,1
"898","3, 5, 6, 7, 9",17,10,7,0.012011639781781,0.0237358101135191,0.0256406903338226,1
"899","1, 6, 7, 9",17,10,7,0.0118869211457992,0.0237358101135191,0.0256406903338226,1
"900","2, 6, 7, 9",17,10,7,0.011383525982468,0.0237358101135191,0.0256406903338226,1
"901","1, 2, 6, 7, 9",17,10,7,0.0112445472211984,0.0237358101135191,0.0256406903338226,1
"902","1, 6, 7, 8, 9",17,10,7,0.00969857730248157,0.0237358101135191,0.0256406903338226,1
"903","2, 6, 7, 8, 9",17,10,7,0.00969056251665761,0.0237358101135191,0.0256406903338226,1
"904","1, 2, 6, 7, 8, 9",17,10,7,0.00893051855157153,0.0237358101135191,0.0256406903338226,1
"905","1, 2, 5, 6, 8",17,10,7,0.00829558399485127,0.0237358101135191,0.0256406903338226,1
"906","1, 2, 5, 8",17,10,7,0.0081687229316584,0.0237358101135191,0.0256406903338226,1
"907","4, 5, 6, 7, 9",17,10,7,0.00793902528371516,0.0237358101135191,0.0256406903338226,1
"908","1, 7, 8",17,10,7,0.00775812227300974,0.0237358101135191,0.0256406903338226,1
"909","2, 7, 8",17,10,7,0.00769693197305122,0.0237358101135191,0.0256406903338226,1
"910","1, 7, 9",17,10,7,0.00734141810079936,0.0237358101135191,0.0256406903338226,1
"911","4, 5, 6, 7, 8, 9",17,10,7,0.00727512558669452,0.0237358101135191,0.0256406903338226,1
"912","4, 5, 6, 7, 9, 10",17,10,7,0.006140648121464,0.0237358101135191,0.0256406903338226,1
"913","2, 5, 6, 7",17,10,7,0.00540351752205995,0.0237358101135191,0.0256406903338226,1
"914","1, 5, 6, 7",17,10,7,0.00477436343743115,0.0237358101135191,0.0256406903338226,1
"915","2, 7, 9",17,10,7,0.00459577263703105,0.0237358101135191,0.0256406903338226,1
"916","1, 5, 8",17,10,7,0.00373603117693088,0.0237358101135191,0.0256406903338226,1
"917","1, 5, 6, 8",17,10,7,0.00261304875488626,0.0237358101135191,0.0256406903338226,1
"918","2, 5, 8",17,10,7,0.00200422240658068,0.0237358101135191,0.0256406903338226,1
"919","3, 8",17,10,7,0.00167612825041211,0.0237358101135191,0.0256406903338226,1
"920","3, 5, 8",17,10,7,0.00154946287857825,0.0237358101135191,0.0256406903338226,1
"921","2, 3, 8",17,10,7,0.00134226418885207,0.0237358101135191,0.0256406903338226,1
"922","3, 7, 8",17,10,7,0.00090884036480814,0.0237358101135191,0.0256406903338226,1
"923","1, 2, 5, 6",17,10,7,0.000897470870799107,0.0237358101135191,0.0256406903338226,1
"924","3, 7, 9",17,10,7,0.000887471140626903,0.0237358101135191,0.0256406903338226,1
"925","3, 8, 9",17,10,7,0.000809192688522017,0.0237358101135191,0.0256406903338226,1
"926","4, 6, 7, 9",17,10,7,0.000751200693538054,0.0237358101135191,0.0256406903338226,1
"927","1, 2",17,10,7,0.000713071793425305,0.0237358101135191,0.0256406903338226,1
"928","1, 2, 6",17,10,7,0.000709158448601777,0.0237358101135191,0.0256406903338226,1
"929","1, 2, 3, 6",17,10,7,0.000613577890055573,0.0237358101135191,0.0256406903338226,1
"930","1, 5, 6",17,10,7,0.000349375388482386,0.0237358101135191,0.0256406903338226,1
"931","1, 3, 7",17,10,7,0.000324167877639767,0.0237358101135191,0.0256406903338226,1
"932","1, 2, 6, 7",17,10,7,0.000299520001351312,0.0237358101135191,0.0256406903338226,1
"933","3, 4, 7",17,10,7,0.000189822077865599,0.0237358101135191,0.0256406903338226,1
"934","2, 5, 6",17,10,7,0.000162947406261407,0.0237358101135191,0.0256406903338226,1
"935","1, 8",17,9,8,0.00258582879723699,0.0299731228523798,0.0320067898517584,1
"936","1, 2, 8",17,9,8,0.00110425767967561,0.0299731228523798,0.0320067898517584,1
"937","3, 6, 8",17,9,8,0.000531609243001349,0.0299731228523798,0.0320067898517584,1
"938","1, 2, 7",17,9,8,0.000243038672727292,0.0299731228523798,0.0320067898517584,1
"939","1, 2, 3, 7",17,9,8,8.05416506934886e-05,0.0299731228523798,0.0320067898517584,1
"940","1, 2, 3, 8",17,9,8,3.91664806287471e-05,0.0299731228523798,0.0320067898517584,1
"941","3, 5, 6, 7",17,8,9,0.0012877302634847,0.0299731228523798,0.0320067898517584,1
"942","2, 7",17,8,9,0.000970563332553324,0.0299731228523798,0.0320067898517584,1
"943","3, 7, 10",17,8,9,0.000597446056395799,0.0299731228523798,0.0320067898517584,1
"944","4, 6, 7, 8, 9",17,8,9,0.000532922492291827,0.0299731228523798,0.0320067898517584,1
"945","1, 7",17,8,9,0.000100100625307352,0.0299731228523798,0.0320067898517584,1
"946","3, 4",17,7,10,0.00294138460581973,0.0237358101135191,0.0256406903338226,1
"947","3, 7",17,7,10,0.00264756965132905,0.0237358101135191,0.0256406903338226,1
"948","3, 7, 8, 9",17,7,10,0.00194737380067161,0.0237358101135191,0.0256406903338226,1
"949","3, 6, 7",17,7,10,0.00188436170954913,0.0237358101135191,0.0256406903338226,1
"950","2, 3, 7",17,7,10,0.00118737130060129,0.0237358101135191,0.0256406903338226,1
"951","1, 3, 4",17,7,10,0.00117570524673864,0.0237358101135191,0.0256406903338226,1
"952","3, 6, 7, 9",17,7,10,0.00115853214136867,0.0237358101135191,0.0256406903338226,1
"953","1, 6, 7",17,7,10,0.000562801274909253,0.0237358101135191,0.0256406903338226,1
"954","2, 3, 4",17,7,10,0.000170206782684919,0.0237358101135191,0.0256406903338226,1
"955","2, 3, 4, 7",17,7,10,0.000137377233879564,0.0237358101135191,0.0256406903338226,1
"956","1, 2, 4",17,7,10,-0.00137496097234905,0.0237358101135191,0.0256406903338226,1
"957","4",17,7,10,-0.00160990058716706,0.0237358101135191,0.0256406903338226,1
"958","2, 4",17,7,10,-0.00343621807128588,0.0237358101135191,0.0256406903338226,1
"959","5, 9, 10",16,11,5,0.0123104435696771,0.0350877192982456,0.037390350877193,1
"960","2",16,11,5,0.000167647583740795,0.0350877192982456,0.037390350877193,1
"961","3, 5, 6",16,10,6,0.00231296491181914,0.063467492260062,0.0672821187378688,1
"962","1, 6",16,10,6,0.00203390731899541,0.063467492260062,0.0672821187378688,1
"963","5, 6",16,10,6,0.000827710863116643,0.063467492260062,0.0672821187378688,1
"964","9, 10",16,10,6,0.000299123792355511,0.063467492260062,0.0672821187378688,1
"965","5, 8, 10",16,9,7,0.00821949174452342,0.0804953560371518,0.0841991300879409,1
"966","6, 8, 10",16,9,7,0.00539897794815548,0.0804953560371518,0.0841991300879409,1
"967","5, 8, 9, 10",16,9,7,0.00472621407689516,0.0804953560371518,0.0841991300879409,1
"968","5, 6, 8, 10",16,9,7,0.0034054491791169,0.0804953560371518,0.0841991300879409,1
"969","6, 8, 9, 10",16,9,7,0.00220551446252743,0.0804953560371518,0.0841991300879409,1
"970","5, 7, 9, 10",16,9,7,0.0021389369913471,0.0804953560371518,0.0841991300879409,1
"971","5, 7, 8, 10",16,9,7,0.00204760888035862,0.0804953560371518,0.0841991300879409,1
"972","5, 7, 8, 9, 10",16,9,7,0.0020338010618532,0.0804953560371518,0.0841991300879409,1
"973","6, 7, 8, 10",16,9,7,0.00175450375536511,0.0804953560371518,0.0841991300879409,1
"974","5, 6, 10",16,9,7,0.00148679920501512,0.0804953560371518,0.0841991300879409,1
"975","6, 9, 10",16,9,7,0.0013782539324192,0.0804953560371518,0.0841991300879409,1
"976","5, 6, 9, 10",16,9,7,0.00129074744612297,0.0804953560371518,0.0841991300879409,1
"977","6, 10",16,9,7,0.000432501460759913,0.0804953560371518,0.0841991300879409,1
"978","5, 6, 7, 8, 10",16,8,8,0.00305452470920034,0.0861089375021264,0.0895217917323936,1
"979","5, 7, 8",16,8,8,0.00214063147586054,0.0861089375021264,0.0895217917323936,1
"980","5, 6, 7, 10",16,8,8,0.00197642364846116,0.0861089375021264,0.0895217917323936,1
"981","6, 7, 10",16,8,8,0.0019283257662467,0.0861089375021264,0.0895217917323936,1
"982","5, 7, 10",16,8,8,0.000474286670642149,0.0861089375021264,0.0895217917323936,1
"983","5, 7",16,8,8,0.000265712260240102,0.0861089375021264,0.0895217917323936,1
"984","8",16,6,10,-0.000964789594097537,0.063467492260062,0.0672821187378688,1
"985","5, 6, 7, 9, 10",15,11,4,0.00664643634620226,0.0902255639097744,0.0936113102228187,1
"986","5, 9",15,11,4,0.000565383481663021,0.0902255639097744,0.0936113102228187,1
"987","5, 6, 7, 8, 9, 10",15,10,5,0.0291835435659821,0.148606811145511,0.152329426655168,1
"988","5, 7, 9",15,10,5,0.0179586848626281,0.148606811145511,0.152329426655168,1
"989","5, 6, 7, 9",15,10,5,0.0154415363756491,0.148606811145511,0.152329426655168,1
"990","5, 6, 8, 9, 10",15,10,5,0.0142226380424725,0.148606811145511,0.152329426655168,1
"991","5, 7, 8, 9",15,10,5,0.0128589769104618,0.148606811145511,0.152329426655168,1
"992","5, 6, 7, 8, 9",15,10,5,0.0122216860625484,0.148606811145511,0.152329426655168,1
"993","5, 6, 7, 8",15,10,5,0.00593032327112511,0.148606811145511,0.152329426655168,1
"994","5, 6, 8, 9",15,10,5,0.00479902166350555,0.148606811145511,0.152329426655168,1
"995","5, 8, 9",15,10,5,0.00451373781756849,0.148606811145511,0.152329426655168,1
"996","5, 6, 9",15,10,5,0.00338092334586237,0.148606811145511,0.152329426655168,1
"997","6, 9",15,10,5,0.00214054242509353,0.148606811145511,0.152329426655168,1
"998","6, 7, 8",15,10,5,0.00121546824042915,0.148606811145511,0.152329426655168,1
"999","8, 10",15,9,6,0.00861049885922961,0.18266253869969,0.185934106556998,1
"1000","8, 9, 10",15,9,6,0.00575761294774178,0.18266253869969,0.185934106556998,1
"1001","7, 8, 10",15,9,6,0.00379653287137589,0.18266253869969,0.185934106556998,1
"1002","6, 7, 9, 10",15,9,6,0.00271779892718256,0.18266253869969,0.185934106556998,1
"1003","7, 8, 9, 10",15,9,6,0.00139654636457435,0.18266253869969,0.185934106556998,1
"1004","7, 9, 10",15,9,6,0.00134526189767505,0.18266253869969,0.185934106556998,1
"1005","6, 7, 8, 9, 10",15,9,6,0.00101296684747268,0.18266253869969,0.185934106556998,1
"1006","5, 6, 7",15,8,7,0.000998385240798665,0.19838056680162,0.200735232282945,1
"1007","7, 10",15,8,7,0.000638717445747658,0.19838056680162,0.200735232282945,1
"1008","5, 6, 8",15,8,7,0.000453826333983994,0.19838056680162,0.200735232282945,1
"1009","5, 8",15,8,7,0.000369555012515399,0.19838056680162,0.200735232282945,1
"1010","6, 7",15,8,7,0.000281997015707322,0.19838056680162,0.200735232282945,1
"1011","6, 7, 8, 9",15,7,8,0.00256572876434837,0.19838056680162,0.200735232282945,1
"1012","10",14,11,3,0.00386642825424726,0.214285714285714,0.216401071781131,1
"1013","7, 9",14,11,3,0.000347200114823812,0.214285714285714,0.216401071781131,1
"1014","6, 7, 9",14,10,4,0.014435928982475,0.31077694235589,0.311996871472105,1
"1015","7, 8, 9",14,10,4,0.0109917051761646,0.31077694235589,0.311996871472105,1
"1016","9",14,10,4,0.00898965248649218,0.31077694235589,0.311996871472105,1
"1017","7, 8",14,10,4,0.00834910430429415,0.31077694235589,0.311996871472105,1
"1018","8, 9",14,10,4,0.00498771317244934,0.31077694235589,0.311996871472105,1
"1019","6, 8, 9",14,10,4,0.00420177572247591,0.31077694235589,0.311996871472105,1
"1020","7",14,8,6,0.000990217673410038,0.386996904024768,0.387754978273592,1
"1021","6",14,8,6,0.000401603011451788,0.386996904024768,0.387754978273592,1
"1022","6, 8",14,7,7,0.00111486349858957,0.394855918075732,0.395242274159955,1
"1023","5",13,11,2,0.0152526621105347,0.476190476190476,0.476190476190476,1
